_id/$oid,acid,ageLimit,alcohol/value,alcohol/formattedValue,availability/storeAvailability/available,availability/storeAvailability/mainText,availability/storeAvailability/stockLink/link,availability/storeAvailability/stockLink/text,availability/deliveryAvailability/available,availability/deliveryAvailability/mainText,bioDynamic,buyable,code,color,cork,ct/score,ct/reviews,ct/link,description,distributor,distributorId,district/code,district/url,district/name,eco,expired,expiredDate,fairTrade,freshness,fullness,gluten,images/0/imageType,images/0/format,images/0/url,images/0/altText,images/1/imageType,images/1/format,images/1/url,images/1/altText,images/2/imageType,images/2/format,images/2/url,images/2/altText,images/3/imageType,images/3/format,images/3/url,images/3/altText,images/4/imageType,images/4/format,images/4/url,images/4/altText,isGoodFor/0/code,isGoodFor/0/name,isGoodFor/1/code,isGoodFor/1/name,isGoodFor/2/code,isGoodFor/2/name,kosher,litrePrice/value,litrePrice/formattedValue,litrePrice/readableValue,main_category/code,main_category/url,main_category/name,main_country/code,main_country/url,main_country/name,main_producer/code,main_producer/url,main_producer/name,matured,method,name,packageType,price/value,price/formattedValue,price/readableValue,product_selection,raastoff/0/id,raastoff/0/name,raastoff/0/percentage,similarProducts,smell,status,sub_District/code,sub_District/url,sub_District/name,sugar,sulfates,summary,taste,url,volume/value,volume/formattedValue,volume/readableValue,wholeSaler,year,style/code,style/url,style/name,raastoff/1/id,raastoff/1/name,raastoff/1/percentage,raastoff/2/id,raastoff/2/name,raastoff/2/percentage,raastoff/3/id,raastoff/3/name,raastoff/3/percentage,availability/storeAvailability/orderableText,availability/deliveryAvailability/orderableText,environmentPackage,raastoff/4/id,raastoff/4/name,raastoff/4/percentage,storeCategory,sweetness,environmentLabel
60132aa8666bc42a6f39790c,"5,5",18,13.8,13.8%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,7791701,Dyp rød.,Naturkork,96.3,4,https://www.cellartracker.com/wine.asp?iWine=3142469,,Cuveco AS,30120,usa_oregon,/Land/USA/Oregon/c/usa_oregon,Oregon,false,false,2017-09-01,false,9,10,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/7791701-1.jpg,Antica Terra Antikythera Pinot Noir 2017,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/7791701-1.jpg,Antica Terra Antikythera Pinot Noir 2017,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/7791701-1.jpg,Antica Terra Antikythera Pinot Noir 2017,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/7791701-1.jpg,Antica Terra Antikythera Pinot Noir 2017,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/7791701-1.jpg,Antica Terra Antikythera Pinot Noir 2017,D,Lyst kjøtt,F,Lam og sau,C,Fisk,false,1706.67,"Kr 1 706,67 pr. liter",1706 kroner og 67 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,usa,/Land/USA/c/usa,USA,antica_terra,/Producenter/Antica-Terra/c/antica_terra,Antica Terra,"Drikkeklar nå, men kan også lagres","Håndplukkede druer, spontanfermentert. Lagret 16-18 md på eikefat.",Antica Terra Antikythera Pinot Noir 2017,Glass,1280,"Kr 1 280,00",1280 kroner,Bestillingsutvalget,279,Pinot Noir,100,true,"Intens duft, hint av kanelstang, aroma med stor kompleksitet.",aktiv,usa_oregon_eola_amity_hills,/Land/USA/Oregon/Eola-Amity-Hills/c/usa_oregon_eola_amity_hills,Eola Amity Hills,<3,9,,Mineralsk og jordlig.,/Land/USA/Antica-Terra-Antikythera-Pinot-Noir-2017/p/7791701,0.75,75 Cl,75 centiliter,California House AS,2017,stil001,/Frisk-og-fruktig/c/stil001,Frisk og fruktig,,,,,,,,,,,,,,,,,,
60132aaa666bc42a6f397918,"8,1",18,13.5,13.5%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,9406401,Rubinrød.,Naturkork,85.5,2,https://www.cellartracker.com/wine.asp?iWine=781345,,Best Global Logistics (Norway),2119820,brasil_øvrige,/Land/Brasil/%C3%98vrige/c/brasil_%C3%B8vrige,Øvrige,false,false,2019-05-03,false,2,11,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/9406401-1.jpg,Pizzato Concentus 2005,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/9406401-1.jpg,Pizzato Concentus 2005,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/9406401-1.jpg,Pizzato Concentus 2005,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/9406401-1.jpg,Pizzato Concentus 2005,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/9406401-1.jpg,Pizzato Concentus 2005,E,Storfe,D,Lyst kjøtt,,,false,533.33,"Kr 533,33 pr. liter",533 kroner og 33 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,brasil,/Land/Brasil/c/brasil,Brasil,pizzato,/Producenter/Pizzato/c/pizzato,Pizzato,"Kan drikkes nå, blir bedre ved lagring",,Pizzato Concentus 2005,Glass,400,"Kr 400,00",400 kroner,Bestillingsutvalget,068,Cabernet Sauvignon,20,true,"Friske røde frukter, krydder, kakao, rosiner, mokka.",aktiv,,,,<3,8,,Balansert syrlighet med en sterk ettersmak av kakao.,/Land/Brasil/Pizzato-Concentus-2005/p/9406401,0.75,75 Cl,75 centiliter,Great Grape Norge AS,2005,,,,211,Merlot,45,344,Tannat,35,,,,,,,,,,,,
60132aab666bc42a6f397922,"5,9",18,14,14%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,9512605,"Dyp, mørk og tett rød.",Naturkork,90.8,34,https://www.cellartracker.com/wine.asp?iWine=1615728,,Vectura AS,30000,spania_rioja,/Land/Spania/Rioja/c/spania_rioja,Rioja,false,false,2011-11-05,false,9,10,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/9512605-1.jpg,Contino Gran Reserva 2010,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/9512605-1.jpg,Contino Gran Reserva 2010,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/9512605-1.jpg,Contino Gran Reserva 2010,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/9512605-1.jpg,Contino Gran Reserva 2010,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/9512605-1.jpg,Contino Gran Reserva 2010,E,Storfe,F,Lam og sau,H,Storvilt,false,800,"Kr 800,00 pr. liter",800 kroner,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,spania,/Land/Spania/c/spania,Spania,cvne,/Producenter/CVNE/c/cvne,CVNE,"Drikkeklar nå, men kan også lagres",,Contino Gran Reserva 2010,Glass,1200,"Kr 1 200,00",1200 kroner,Bestillingsutvalget,152,Graciano (Bovale),15,true,"Modne bjørnebær, solbær, plommer, lakris.",aktiv,,,,<3,7,,"Rik, strukturert, elegant med lang avslutning.",/Land/Spania/Contino-Gran-Reserva-2010/p/9512605,1.5,150 Cl,150 centiliter,Good Beverage AS,2010,stil008,/Fyldig-og-saftig/c/stil008,Fyldig og saftig,159,Grenache,10,346,Tempranillo (Tinto del Pais),75,,,,,,,,,,,,
60132aac666bc42a6f397928,"5,1",18,12,12%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,9479001,Mørk blårød.,Naturkork,90,5,https://www.cellartracker.com/wine.asp?iWine=2329069,,Vectura AS,30000,frankrike_rhône,/Land/Frankrike/Rh%C3%B4ne/c/frankrike_rh%C3%B4ne,Rhône,false,false,2011-11-05,false,8,8,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/9479001-1.jpg,Eric Texier Domaine de Pergaud St-Julien en St-Alban Vieille Serine 2014,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/9479001-1.jpg,Eric Texier Domaine de Pergaud St-Julien en St-Alban Vieille Serine 2014,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/9479001-1.jpg,Eric Texier Domaine de Pergaud St-Julien en St-Alban Vieille Serine 2014,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/9479001-1.jpg,Eric Texier Domaine de Pergaud St-Julien en St-Alban Vieille Serine 2014,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/9479001-1.jpg,Eric Texier Domaine de Pergaud St-Julien en St-Alban Vieille Serine 2014,E,Storfe,G,Småvilt,H,Storvilt,false,533.2,"Kr 533,20 pr. liter",533 kroner og 20 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,frankrike,/Land/Frankrike/c/frankrike,Frankrike,eric_texier,/Producenter/Eric-Texier/c/eric_texier,Eric Texier,"Drikkeklar nå, men kan også lagres","Fra 80 år gamle upodete stokker. Fermentering av hele klaser med skallkontakt i 10-12 dg., 18 md. på brukte 25 hl fat.",Eric Texier Domaine de Pergaud St-Julien en St-Alban Vieille Serine 2014,Glass,399.9,"Kr 399,90",399 kroner og 90 øre,Bestillingsutvalget,342,Syrah,100,true,"Mørke bær, blomster og svarte oliven.",aktiv,frankrike_rhône_côtes_du_rhône,/Land/Frankrike/Rh%C3%B4ne/C%C3%B4tes-du-Rh%C3%B4ne/c/frankrike_rh%C3%B4ne_c%C3%B4tes_du_rh%C3%B4ne,Côtes du Rhône,<3,8,,Som duft med saftig og fast munnfølelse. Lang.,/Land/Frankrike/Eric-Texier-Domaine-de-Pergaud-St-Julien-en-St-Alban-Vieille-Serine-2014/p/9479001,0.75,75 Cl,75 centiliter,Autentico AS,2014,stil008,/Fyldig-og-saftig/c/stil008,Fyldig og saftig,,,,,,,,,,,,,,,,,,
60132aae666bc42a6f397934,"5,5",18,13,13%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,9524405,Dyp rød.,Naturkork,91,3,https://www.cellartracker.com/wine.asp?iWine=3099227,,Skanlog AS,30190,italia_piemonte,/Land/Italia/Piemonte/c/italia_piemonte,Piemonte,false,false,2011-11-05,false,7,7,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/9524405-1.jpg,Carussin Lia Vi Barbera d'Asti 2016,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/9524405-1.jpg,Carussin Lia Vi Barbera d'Asti 2016,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/9524405-1.jpg,Carussin Lia Vi Barbera d'Asti 2016,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/9524405-1.jpg,Carussin Lia Vi Barbera d'Asti 2016,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/9524405-1.jpg,Carussin Lia Vi Barbera d'Asti 2016,C,Fisk,D,Lyst kjøtt,E,Storfe,false,299.93,"Kr 299,93 pr. liter",299 kroner og 93 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,italia,/Land/Italia/c/italia,Italia,carussin,/Producenter/Carussin/c/carussin,Carussin,"Drikkeklar nå, men kan også lagres",Spontanfermentert. Gjæret og lagret i sementtanker.,Carussin Lia Vi Barbera d'Asti 2016,Glass,449.9,"Kr 449,90",449 kroner og 90 øre,Bestillingsutvalget,041,Barbera,100,true,"Kirsebær, blomster og et streif av mineraler.",aktiv,italia_piemonte_barbera_d'asti,/Land/Italia/Piemonte/Barbera-d%27Asti/c/italia_piemonte_barbera_d%27asti,Barbera d'Asti,<3,4,,"Saftig, god fruktighet.",/Land/Italia/Carussin-Lia-Vi-Barbera-d%27Asti-2016/p/9524405,1.5,150 Cl,150 centiliter,Non Dos As,2016,stil001,/Frisk-og-fruktig/c/stil001,Frisk og fruktig,,,,,,,,,,,,,,,,,,
60132aaf666bc42a6f397936,"5,8",18,14,14%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,9587205,Burgunderrød.,Naturkork,91.9,84,https://www.cellartracker.com/wine.asp?iWine=3244623,,Vectura AS,30000,spania_rioja,/Land/Spania/Rioja/c/spania_rioja,Rioja,false,false,2012-01-14,false,8,9,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/9587205-1.jpg,Prado Enea Gran Reserva 2011,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/9587205-1.jpg,Prado Enea Gran Reserva 2011,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/9587205-1.jpg,Prado Enea Gran Reserva 2011,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/9587205-1.jpg,Prado Enea Gran Reserva 2011,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/9587205-1.jpg,Prado Enea Gran Reserva 2011,H,Storvilt,F,Lam og sau,E,Storfe,false,933.27,"Kr 933,27 pr. liter",933 kroner og 27 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,spania,/Land/Spania/c/spania,Spania,bod_muga,/Producenter/Bod-Muga/c/bod_muga,Bod. Muga,"Drikkeklar nå, men kan også lagres",,Prado Enea Gran Reserva 2011,Glass,1399.9,"Kr 1 399,90",1399 kroner og 90 øre,Bestillingsutvalget,346,Tempranillo (Tinto del Pais),80,true,"Kompleks, røde bær, krydder, mineraler.",aktiv,,,,<3,8,,"Saftig, strukturert, kompleks og lang.",/Land/Spania/Prado-Enea-Gran-Reserva-2011/p/9587205,1.5,150 Cl,150 centiliter,Autentico AS,2011,stil008,/Fyldig-og-saftig/c/stil008,Fyldig og saftig,152,Graciano (Bovale),5,145,Garnacha,10,207,Mazuelo,5,,,,,,,,,
60132ab1666bc42a6f397945,"5,4",18,14.5,14.5%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,9946501,"Ren rød, lilla skjær.",Naturkork,89,2,https://www.cellartracker.com/wine.asp?iWine=3487242,,Skanlog AS,30190,spania_catalonia,/Land/Spania/Catalonia/c/spania_catalonia,Catalonia,true,false,2012-09-07,false,7,7,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/9946501-1.jpg,Capcanes Mas Picosa 2018,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/9946501-1.jpg,Capcanes Mas Picosa 2018,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/9946501-1.jpg,Capcanes Mas Picosa 2018,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/9946501-1.jpg,Capcanes Mas Picosa 2018,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/9946501-1.jpg,Capcanes Mas Picosa 2018,D,Lyst kjøtt,F,Lam og sau,Q,Svin,false,221.2,"Kr 221,20 pr. liter",221 kroner og 20 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,spania,/Land/Spania/c/spania,Spania,celler_de_capçanes,/Producenter/Celler-de-Cap%C3%A7anes/c/celler_de_cap%C3%A7anes,Celler de Capçanes,"Drikkeklar nå, men kan også lagres",,Capcanes Mas Picosa 2018,Glass,165.9,"Kr 165,90",165 kroner og 90 øre,Bestillingsutvalget,076,Cariñena,40,true,"Røde bær og steinfrukt, kryddertoner.",aktiv,spania_catalonia_montsant,/Land/Spania/Catalonia/Montsant/c/spania_catalonia_montsant,Montsant,<3,7,,Tørr vin med god fylde og fast struktur. Fruktdrevet med frisk ettersmak.,/Land/Spania/Capcanes-Mas-Picosa-2018/p/9946501,0.75,75 Cl,75 centiliter,Vinarius AS,2018,stil009,/Krydret-og-s%C3%B8dmefull/c/stil009,Krydret og sødmefull,346,Tempranillo (Tinto del Pais),10,145,Garnacha,40,211,Merlot,10,,,,,,,,,
60132ab2666bc42a6f397947,"5,8",18,13.5,13.5%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: 1 på lager,false,true,5388701,Dyp rød.,Naturkork,91.6,14,https://www.cellartracker.com/wine.asp?iWine=2216307,,Cuveco AS,30120,italia_toscana,/Land/Italia/Toscana/c/italia_toscana,Toscana,false,false,2020-11-06,false,8,9,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/5388701-1.jpg,Castello di Brolio Chianti Classico Gran Selezione 2012,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/5388701-1.jpg,Castello di Brolio Chianti Classico Gran Selezione 2012,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/5388701-1.jpg,Castello di Brolio Chianti Classico Gran Selezione 2012,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/5388701-1.jpg,Castello di Brolio Chianti Classico Gran Selezione 2012,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/5388701-1.jpg,Castello di Brolio Chianti Classico Gran Selezione 2012,E,Storfe,F,Lam og sau,G,Småvilt,false,533.33,"Kr 533,33 pr. liter",533 kroner og 33 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,italia,/Land/Italia/c/italia,Italia,barone_ricasoli,/Producenter/Barone-Ricasoli/c/barone_ricasoli,Barone Ricasoli,"Kan drikkes nå, blir bedre ved lagring",,Castello di Brolio Chianti Classico Gran Selezione 2012,Glass,400,"Kr 400,00",400 kroner,Bestillingsutvalget,319,Sangiovese,80,true,"Mørke bær, krydder og mineraler.",aktiv,italia_toscana_chianti_classico,/Land/Italia/Toscana/Chianti-Classico/c/italia_toscana_chianti_classico,Chianti Classico,<3,8,,Tørr og fyldig. Fast struktur. Ung. Kompleks og konsentrert med lang ettersmak.,/Land/Italia/Castello-di-Brolio-Chianti-Classico-Gran-Selezione-2012/p/5388701,0.75,75 Cl,75 centiliter,Best Cellars AS,2012,stil010,/Utviklet-og-nyansert/c/stil010,Utviklet og nyansert,211,Merlot,10,068,Cabernet Sauvignon,10,,,,, - flere kan bestilles,,,,,,,
60132ab3666bc42a6f39794d,"7,8",18,14,14%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,5389601,Dyp rubinrød.,Naturkork,90.1,12,https://www.cellartracker.com/wine.asp?iWine=2421423,,Cuveco AS,30120,italia_toscana,/Land/Italia/Toscana/c/italia_toscana,Toscana,false,false,2020-11-06,false,8,9,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/5389601-1.jpg,Barone Ricasoli Casalferro,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/5389601-1.jpg,Barone Ricasoli Casalferro,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/5389601-1.jpg,Barone Ricasoli Casalferro,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/5389601-1.jpg,Barone Ricasoli Casalferro,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/5389601-1.jpg,Barone Ricasoli Casalferro,E,Storfe,F,Lam og sau,G,Småvilt,false,599.87,"Kr 599,87 pr. liter",599 kroner og 87 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,italia,/Land/Italia/c/italia,Italia,barone_ricasoli,/Producenter/Barone-Ricasoli/c/barone_ricasoli,Barone Ricasoli,"Kan drikkes nå, blir bedre ved lagring",,Barone Ricasoli Casalferro,Glass,449.9,"Kr 449,90",449 kroner og 90 øre,Bestillingsutvalget,211,Merlot,100,true,"Duft av røde og mørke bær, med innslag av krydder.",aktiv,italia_toscana_region,/Land/Italia/Toscana/region/c/italia_toscana_region,region,"3,3",8,,Tørr med rik og ung bærfrukt. God struktur og balansert syre. Lang og kompleks.,/Land/Italia/Barone-Ricasoli-Casalferro/p/5389601,0.75,75 Cl,75 centiliter,Best Cellars AS,2013,stil008,/Fyldig-og-saftig/c/stil008,Fyldig og saftig,,,,,,,,,,,,,,,,,,
60132ab3666bc42a6f39794f,"6,4",18,14,14%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,5392901,Kirsebærrød.,Naturkork,89.5,18,https://www.cellartracker.com/wine.asp?iWine=2090920,,Best Global Logistics (Norway),2119820,spania_rioja,/Land/Spania/Rioja/c/spania_rioja,Rioja,false,false,2016-07-01,false,6,8,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/5392901-1.jpg,Finca Valpiedra Reserva 2009,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/5392901-1.jpg,Finca Valpiedra Reserva 2009,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/5392901-1.jpg,Finca Valpiedra Reserva 2009,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/5392901-1.jpg,Finca Valpiedra Reserva 2009,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/5392901-1.jpg,Finca Valpiedra Reserva 2009,E,Storfe,F,Lam og sau,H,Storvilt,false,417.6,"Kr 417,60 pr. liter",417 kroner og 60 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,spania,/Land/Spania/c/spania,Spania,finca_valpiedra,/Producenter/Finca-Valpiedra/c/finca_valpiedra,Finca Valpiedra,"Drikkeklar nå, men kan også lagres",Fermentert i ståltank. 22 måneder i franske eikefat.,Finca Valpiedra Reserva 2009,Glass,313.2,"Kr 313,20",313 kroner og 20 øre,Bestillingsutvalget,152,Graciano (Bovale),4,true,"Røde og svarte bær. Milde toner av franske eikefat, vanilje, tobakk og krydder.",aktiv,,,,3,7,,Glatt med integrert eik. Lang ettersmak.,/Land/Spania/Finca-Valpiedra-Reserva-2009/p/5392901,0.75,75 Cl,75 centiliter,JP Wine AS,2009,,,,469,Maturana (Trousseau),2,346,Tempranillo (Tinto del Pais),92,,,,,,,,,,,,
60132ab6666bc42a6f39795d,"5,2",18,14.5,14.5%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,5422601,Intens rubinrød.,Naturkork,88.7,4,https://www.cellartracker.com/wine.asp?iWine=2049906,,Best Global Logistics (Norway),2119820,italia_toscana,/Land/Italia/Toscana/c/italia_toscana,Toscana,false,false,2016-09-02,false,9,8,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/5422601-1.jpg,San Felice Poggio Rosso Chianti Classico Gran Selezione 2011,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/5422601-1.jpg,San Felice Poggio Rosso Chianti Classico Gran Selezione 2011,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/5422601-1.jpg,San Felice Poggio Rosso Chianti Classico Gran Selezione 2011,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/5422601-1.jpg,San Felice Poggio Rosso Chianti Classico Gran Selezione 2011,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/5422601-1.jpg,San Felice Poggio Rosso Chianti Classico Gran Selezione 2011,G,Småvilt,H,Storvilt,L,Ost,false,714,"Kr 714,00 pr. liter",714 kroner,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,italia,/Land/Italia/c/italia,Italia,agr_san_felice,/Producenter/Agr-San-Felice/c/agr_san_felice,Agr. San Felice,"Drikkeklar nå, men kan også lagres",20 md. modning i 500 liters franske eikefat og så ytterligere 15 md. aldring i flaske.,San Felice Poggio Rosso Chianti Classico Gran Selezione 2011,Glass,535.5,"Kr 535,50",535 kroner og 50 øre,Bestillingsutvalget,319,Sangiovese,100,true,"Markert duft av plomme, bjørnebær og bringebær.",aktiv,italia_toscana_chianti_classico,/Land/Italia/Toscana/Chianti-Classico/c/italia_toscana_chianti_classico,Chianti Classico,<3,8,,Fyldig smak av mørke bær med myke tanniner og balansert syre. Kompleks og lang.,/Land/Italia/San-Felice-Poggio-Rosso-Chianti-Classico-Gran-Selezione-2011/p/5422601,0.75,75 Cl,75 centiliter,Grapestone Fine Wines AS,2011,stil010,/Utviklet-og-nyansert/c/stil010,Utviklet og nyansert,,,,,,,,,,,,,,,,,,
60132ab8666bc42a6f397967,"5,5",18,13,13%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,5443901,Dyp rød.,Naturkork,90.4,11,https://www.cellartracker.com/wine.asp?iWine=1817272,,Best Global Logistics (Norway),2119820,frankrike_bordeaux,/Land/Frankrike/Bordeaux/c/frankrike_bordeaux,Bordeaux,false,false,2019-05-03,false,8,8,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/5443901-1.jpg,Ch. Fleur Cardinale 2013,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/5443901-1.jpg,Ch. Fleur Cardinale 2013,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/5443901-1.jpg,Ch. Fleur Cardinale 2013,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/5443901-1.jpg,Ch. Fleur Cardinale 2013,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/5443901-1.jpg,Ch. Fleur Cardinale 2013,F,Lam og sau,H,Storvilt,E,Storfe,false,799.2,"Kr 799,20 pr. liter",799 kroner og 20 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,frankrike,/Land/Frankrike/c/frankrike,Frankrike,ch_fleur_cardinale,/Producenter/Ch-Fleur-Cardinale/c/ch_fleur_cardinale,Ch. Fleur Cardinale,"Kan drikkes nå, blir bedre ved lagring",Klassisk Bordeaux-vinifikasjon. Lagret på franske eikefat.,Ch. Fleur Cardinale 2013,Glass,599.4,"Kr 599,40",599 kroner og 40 øre,Bestillingsutvalget,211,Merlot,65,true,"Lakris, blomster, mineraler og plomme.",aktiv,frankrike_bordeaux_saint-emilion,/Land/Frankrike/Bordeaux/Saint-Emilion/c/frankrike_bordeaux_saint-emilion,Saint-Emilion,<3,7,,"Frisk og søt smak av mørke bær, krydder og kakao. Myke tanniner.",/Producenter/Ch-Fleur-Cardinale/Ch-Fleur-Cardinale-2013/p/5443901,0.75,75 Cl,75 centiliter,Grapestone Fine Wines AS,2013,stil010,/Utviklet-og-nyansert/c/stil010,Utviklet og nyansert,067,Cabernet Franc,25,068,Cabernet Sauvignon,10,,,,,,,,,,,,
